name,homeurl,domain,country
elbuho,https://elbuho.pe/,general,per
elcapitalfinanciero,https://elcapitalfinanciero.com/,general,pan
elcaribe,https://www.elcaribe.com.do/,general,dom
elcenit,http://elcenit.com.sv/cenit3/index.php,general,slv
elchacoinforma,http://elchacoinforma.com/,general,bol
elchino,https://elchino.pe/,general,per
elchoche,https://elchoche.pe/,general,per
elchubut,https://www.elchubut.com.ar/,general,arg
elciudadano,https://www.elciudadano.com/,general,chl
elcolombiano,https://www.elcolombiano.com/,general,col
elcomercio,https://www.elcomercio.com/,general,ecu
elcomercio,https://elcomercio.pe/,general,per
elcomercio,https://www.elcomercio.es/aviles/,general,esp
elconfidencial,https://www.elconfidencial.com/,general,esp
elcorreo,https://www.elcorreo.com/,general,esp
elcorreogallego,https://www.elcorreogallego.es/,general,esp
elcorreoweb,https://elcorreoweb.es/,general,esp
elcultural,https://elcultural.com/,general,esp
eldeber,https://eldeber.com.bo/sociales,general,bol
eldeber,https://eldeber.com.bo/,general,bol
eldeber,https://eldeber.com.bo/diez,general,bol
eldefinido,https://www.eldefinido.cl/,general,chl
eldestapeweb,https://www.eldestapeweb.com/,general,arg
eldia,https://www.eldia.com/,general,arg
eldia,https://www.eldia.es/,general,esp
eldia,https://www.eldia.com.bo/,general,bol
eldia,https://eldia.com.do/,general,dom
eldiadecordoba,https://www.eldiadecordoba.es/,general,esp
eldiadevalladolid,https://www.eldiadevalladolid.com/,general,esp
eldiario,http://www.eldiario.ec/,general,ecu
eldiario,https://www.eldiario.es/,general,esp
eldiario,https://www.eldiario.net/,general,bol
eldiario,http://www.eldiario.hn/,general,hnd
eldiario,http://eldiario.com.uy/,general,ury
eldiario,https://www.eldiario.com.co/,general,col
eldiariodeescobar,https://eldiariodeescobar.com.ar/,general,arg
eldiariodeguayana,https://www.eldiariodeguayana.com.ve/,general,ven
eldiariodelfindelmundo,http://www.eldiariodelfindelmundo.com/,general,arg
eldiariomontanes,https://www.eldiariomontanes.es/,general,esp
eldiariosur,https://www.eldiariosur.com/,general,arg
eldinamo,https://www.eldinamo.cl/,general,chl
eldivisadero,http://www.eldivisadero.cl/,general,chl
elecodigital,https://elecodigital.com.uy/,general,ury
eleconomista,https://www.eleconomista.es/,general,esp
elecos,https://elecos.com.ar/,general,ury
elescuintleco,http://elescuintleco.com.gt/,general,gtm
elespanol,https://diariodeavisos.elespanol.com/,general,esp
elespectador,https://www.elespectador.com/noticias/,general,col
elfinancierocr,https://www.elfinancierocr.com/,general,cri
elfrente,http://www.elfrente.com.co/,general,col
elgong,http://www.elgong.cl/,general,chl
elgrafico,https://www.elgrafico.com/,general,slv
elheraldo,https://www.elheraldo.com.ec/,general,ecu
elheraldo,https://www.elheraldo.co/,general,col
elidealgallego,https://www.elidealgallego.com/,general,esp
elimpulso,https://www.elimpulso.com/,general,ven
elindependiente,https://www.elindependiente.co.cr/,general,cri
elinformador,https://www.elinformador.com.ve/,general,ven
elinformador,https://www.elinformador.com.co/,general,col
elinformedavid,http://www.elinformedavid.com/,general,pan
elintransigente,https://elintransigente.com/,general,arg
eljacaguero,https://eljacaguero.com/,general,dom
eljaya,https://www.eljaya.com/,general,dom
elliberal,https://www.elliberal.com.ar/,general,arg
ellibertador,http://www.web.ellibertador.hn/,general,hnd
ellitoral,https://www.ellitoral.com/,general,arg
elmartutino,http://www.elmartutino.cl/,general,chl
elmasacre,https://www.elmasacre.com/,general,dom
elmen,https://elmen.pe/,general,per
elmeridiano,https://elmeridiano.co/,general,col
elmetropolitano,https://elmetropolitano.com.gt/,general,gtm
elmetropolitanodigital,https://www.elmetropolitanodigital.com/,general,slv
elmorrocotudo,http://www.elmorrocotudo.cl/,general,chl
elmostrador,https://www.elmostrador.cl/,general,chl
elmundo,https://heraldodiariodesoria.elmundo.es/,general,esp
elmundo,https://www.elmundo.es/,general,esp
elmundo,https://elcorreodeburgos.elmundo.es/,general,esp
elmundo,http://elmundo.com.bo/elmundo/,general,bol
elmundo,https://www.elmundo.com/,general,col
elmundo,https://elmundo.sv/,general,slv
elnacional,https://www.elnacional.com/,general,ven
elnacional,https://elnacional.com.do/,general,dom
elnaveghable,http://www.elnaveghable.cl/,general,chl
elnorte,https://www.elnorte.ec/,general,ecu
elnortedecastilla,https://www.elnortedecastilla.es/,general,esp
elnortero,http://www.elnortero.cl/,general,chl
elnoticierodigital,http://www.elnoticierodigital.com/,general,esp
elnuevodia,http://www.elnuevodia.com.co/,general,col
elnuevodiario,https://www.elnuevodiario.com.ni/,general,nic
elnuevodiario,https://elnuevodiario.com.do/,general,dom
elnuevosiglo,https://elnuevosiglo.com.co/,general,col
elobservador,https://www.elobservador.com.uy/,general,ury
elobservatodo,http://www.elobservatodo.cl/,general,chl
eloncehn,http://eloncehn.com/,general,hnd
elovallino,http://www.elovallino.cl/,general,chl
elpais,https://cincodias.elpais.com/,general,esp
elpais,https://elpais.com/,general,esp
elpais,https://www.elpais.com.co/,general,col
elpais,http://elpais.com.sv/,general,slv
elpais,http://www.elpais.cr/,general,cri
elpaisonline,https://www.elpaisonline.com/,general,bol
elpaisvallenato,https://www.elpaisvallenato.com/,general,col
elpatagonico,https://www.elpatagonico.com/,general,arg
elpatriota,http://elpatriota.hn/,general,hnd
elperiodico,https://elperiodico.com.gt/,general,gtm
elperiodico,https://www.elperiodico.com/es/,general,esp
elperiodico_digital,https://www.elperiodico-digital.com/,general,bol
elperiodicocr,https://elperiodicocr.com/,general,cri
elperiodicodearagon,https://www.elperiodicodearagon.com/,general,esp
elperiodicodemonagas,https://elperiodicodemonagas.com.ve/,general,ven
elperiodicodeportivo,https://elperiodicodeportivo.com.co/,general,col
elperiodicoextremadura,https://www.elperiodicoextremadura.com/,general,esp
elperiodicomediterraneo,https://www.elperiodicomediterraneo.com/,general,esp
elperiodiquito,https://elperiodiquito.com/,general,ven
elperuano,https://elperuano.pe/,general,per
elpilon,https://elpilon.com.co/,general,col
elpinguino,https://elpinguino.com/,general,chl
elplural,https://www.elplural.com/,general,esp
elpopular,http://www.elpopular.com.ar/,general,arg
elpotosi,https://elpotosi.net/,general,bol
elprogreso,https://www.elprogreso.es/,general,esp
elpueblo,https://elpueblo.com.pe/,general,per
elpuertoinforma,http://www.elpuertoinforma.com.gt/,general,gtm
elpulmondelademocracia,http://elpulmondelademocracia.com/,general,dom
elrancaguino,https://www.elrancaguino.cl/,general,chl
elregionalpiura,https://www.elregionalpiura.com.pe/,general,per
elsaltodiario,https://www.elsaltodiario.com/,general,esp
elsalvador,https://www.elsalvador.com/,general,slv
elsalvadortimes,https://www.elsalvadortimes.com/,general,slv
elsiglo,http://elsiglo.com.gt/,general,gtm
elsiglo,http://elsiglo.com.pa/,general,pan
elsiglo,https://elsiglo.com.ve/,general,ven
elsoldehonduras,http://www.elsoldehonduras.com/,general,hnd
elsoldemargarita,http://www.elsoldemargarita.com.ve/,general,ven
elsoldeoccidente,https://elsoldeoccidente.com/enlinea/,general,cri
elsolnoticias,https://elsolnoticias.com.ar/,general,arg
elsuburbanodigital,http://elsuburbanodigital.com.ar/,general,arg
elsur,http://www.elsur.cl/,general,chl
eltabloide,https://www.eltabloide.com.co/,general,col
eltelegrafo,https://www.eltelegrafo.com.ec/,general,ecu
elterritorio,https://www.elterritorio.com.ar/,general,arg
eltiempo,https://www.eltiempo.com.ec/,general,ecu
eltiempo,https://eltiempo.com.ve/,general,ven
eltiempo,https://www.eltiempo.com/,general,col
eltipografo,https://eltipografo.cl/,general,chl
eltrabajo,http://www.eltrabajo.cl/,general,chl
eltubazodigital,https://www.eltubazodigital.com/,general,ven
eluniversal,http://www.eluniversal.com/,general,ven
eluniversal,https://www.eluniversal.com.co/,general,col
eluniverso,https://www.eluniverso.com/,general,ecu
elvicentino,http://elvicentino.com/,general,slv
elvigia,https://www.elvigia.net/,general,ven
emol,https://www.emol.com/,general,chl
enelvigia,https://enelvigia.com.ve/,general,ven
enlinea,https://enlinea.pe/,general,per
enlineanoticias,https://enlineanoticias.com.ar/,general,arg
enorsai,http://moron.enorsai.com.ar/,general,arg
ensegundos,https://ensegundos.com.pa/,general,pan
ensegundos,https://ensegundos.do/,general,dom
erbol,https://erbol.com.bo/,general,bol
escambray,http://www.escambray.cu/,general,cub
esdiario,https://www.esdiario.com/elsemanaldigital,general,esp
espectador,https://espectador.com/,general,ury
estadiodeportivo,https://www.estadiodeportivo.com/,general,esp
estrellaantofagasta,http://www.estrellaantofagasta.cl/,general,chl
estrellaconcepcion,http://www.estrellaconcepcion.cl/,general,chl
estrellaloa,http://www.estrellaloa.cl/,general,chl
europapress,https://www.europapress.es/,general,esp
europasur,https://www.europasur.es/,general,esp
excelenciaspanama,https://www.excelenciaspanama.com/,general,pan
exitosanoticias,https://exitosanoticias.pe/,general,per
expansion,https://www.expansion.com/,general,esp
expreso,https://www.expreso.ec/,general,ecu
expreso,https://www.expreso.com.pe/,general,per
extra,https://www.extra.ec/,general,ecu
extra,https://chiquinquira.extra.com.co/,general,col
extra,https://boyaca.extra.com.co/,general,col
extra,https://www.extra.com.py/,general,pry
farodevigo,https://www.farodevigo.es/,general,esp
flores,http://flores.org.uy/,general,ury
fraybentos,http://www.fraybentos.com.uy/,general,ury
gaceta,https://gaceta.es/,general,esp
gacetaucayalina,https://www.gacetaucayalina.com/,general,per
generaccion,http://www.generaccion.com/,general,per
gentedigital,http://www.gentedigital.es/santander/,general,esp
gentetuya,http://www.gentetuya.com/,general,dom
gestion,https://gestion.pe/,general,per
globovision,https://globovision.com/,general,ven
google,https://news.google.com/?hl=es-419&gl=CU&ceid=CU:es-419,general,cub
granadahoy,https://www.granadahoy.com/,general,esp
granma,http://www.granma.cu/,general,cub
guadanews,https://www.guadanews.es/,general,esp
guanacastealaaltura,https://www.guanacastealaaltura.com/,general,cri
guananoticias,https://guananoticias.com/,general,cri
guatefutbol,https://www.guatefutbol.com/,general,gtm
guerrillero,http://www.guerrillero.cu/,general,cub
guineaecuatorialpress,https://www.guineaecuatorialpress.com/,general,gnq
guineainfomarket,https://www.guineainfomarket.com/,general,gnq
helvecia,http://helvecia.com.uy/,general,ury
heraldo,https://www.heraldo.es/,general,esp
hondudiario,https://hondudiario.com/,general,hnd
hondurastips,https://www.hondurastips.hn/,general,hnd
hoy,https://www.hoy.com.py/,general,pry
hoybolivia,https://www.hoybolivia.com/,general,bol
hoycanelones,http://hoycanelones.com.uy/web/,general,ury
hoydiariodelmagdalena,http://www.hoydiariodelmagdalena.com.co/,general,col
hoyxhoy,http://www.hoyxhoy.cl/,general,chl
hsbnoticias,https://hsbnoticias.com/,general,col
huelvainformacion,https://www.huelvainformacion.es/,general,esp
huffingtonpost,https://www.huffingtonpost.es/,general,esp
icrt,http://www.notinet.icrt.cu/,general,cub
ideal,https://www.ideal.es/,general,esp
infobae,https://www.infobae.com/america/,general,arg
infocanuelas,https://www.infocanuelas.com/,general,arg
infolibre,https://www.infolibre.es/,general,esp
infonews,http://www.infonews.com/,general,arg
inforegion,http://www.inforegion.com.ar/,general,arg
inforio,http://www.inforio.com.uy/,general,ury
informa_tico,https://www.informa-tico.com/,general,cri
informatvx,https://informatvx.com/,general,slv
informepastran,http://www.informepastran.com/,general,nic
intec,https://colmena.intec.edu.do/,general,dom
invasor,http://www.invasor.cu/es/,general,cub
izabalinformativo,http://www.izabalinformativo.com.gt/,general,gtm
jornada,http://jornada.com.pe/,general,per
jornada,https://jornada.com.bo/,general,bol
juventudrebelde,http://www.juventudrebelde.cu/,general,cub
kienyke,https://www.kienyke.com/,general,col
kiosko,http://kiosko.net/,general,esp
la_epoca,https://www.la-epoca.com.bo/,general,bol
la_razon,http://www.la-razon.com/,general,bol
laarena,http://www.laarena.com.ar/,general,arg
laautenticadefensa,http://www.laautenticadefensa.net/,general,arg
lacalle,https://lacalle.com.ve/,general,ven
lacapital,https://www.lacapital.com.ar/,general,arg
lacapitalmdp,https://www.lacapitalmdp.com/,general,arg
lacerca,http://www.lacerca.com/,general,esp
lacoloniadigital,http://www.lacoloniadigital.com.uy/,general,ury
lacronicabadajoz,https://www.lacronicabadajoz.com/,general,esp
lacuarta,https://www.lacuarta.com/,general,chl
lademajagua,http://lademajagua.cu/,general,cub
lademocracia,http://lademocracia.info/,general,ury
ladiaria,https://findesemana.ladiaria.com.uy/,general,ury
ladiscusion,http://www.ladiscusion.cl/,general,chl
laestrella,http://laestrella.com.pa/,general,pan
laestrellachiloe,http://www.laestrellachiloe.cl/,general,chl
lagaceta,http://www.lagaceta.com.ar/,general,arg
lagaceta,https://lagaceta.com.ec/,general,ecu
lagacetadepanama,https://lagacetadepanama.com/,general,pan
lagacetadesalamanca,https://www.lagacetadesalamanca.es/,general,esp
lahabana,http://www.lahabana.com/,general,cub
lahora,https://lahora.com.ec/,general,ecu
lahora,https://lahora.pe/,general,per
lahora,http://www.lahora.cl/,general,chl
lahora,http://www.lahora.com/,general,ven
laiguana,https://www.laiguana.tv/,general,ven
laindustria,http://laindustria.pe/,general,per
lainformacion,https://www.lainformacion.com/,general,esp
lainformacion,http://www.lainformacion.com.do/,general,dom
laizquierdadiario,https://www.laizquierdadiario.com/,general,arg
lajornadanet,https://www.lajornadanet.com/,general,nic
lamula,https://lamula.pe/,general,per
lanacion,https://www.lanacion.com.ar/,general,arg
lanacion,http://www.lanacion.com.ec/,general,ecu
lanacion,http://lanacion.cl/,general,chl
lanacion,https://www.lanacion.com.co/,general,col
lanacion,https://www.lanacion.com.py/,general,pry
lanacionweb,https://lanacionweb.com/,general,ven
lanoticiaenguatemala,http://lanoticiaenguatemala.com/,general,gtm
lanueva,https://www.lanueva.com/,general,arg
lanzadigital,https://www.lanzadigital.com/,general,esp
laopinion,https://www.laopinion.com.co/,general,col
laopinioncoruna,https://www.laopinioncoruna.es/,general,esp
laopiniondemalaga,https://www.laopiniondemalaga.es/,general,esp
laopiniondemurcia,https://www.laopiniondemurcia.es/,general,esp
laopiniondezamora,https://www.laopiniondezamora.es/,general,esp
laopinionpergamino,https://www.laopinionpergamino.com.ar/,general,arg
lapagina,https://www.lapagina.com.sv/,general,slv
lapalomahoy,http://lapalomahoy.uy/,general,ury
lapatilla,https://www.lapatilla.com/,general,ven
lapatria,https://www.lapatria.com/deportes,general,col
lapatriaenlinea,http://www.lapatriaenlinea.com/,general,bol
laprensa,http://www.laprensa.com.ar/,general,arg
laprensa,http://www.laprensa.com.ec/,general,ecu
laprensa,http://www.laprensa.com.uy/,general,ury
laprensa,https://www.laprensa.com.ni/,general,nic
laprensagrafica,https://www.laprensagrafica.com/,general,slv
laprensalara,https://www.laprensalara.com.ve/,general,ven
laprovincia,https://www.laprovincia.es/,general,esp
larazon,https://larazon.pe/,general,per
larazon,https://www.larazon.es/,general,esp
larazon,http://www.larazon.net/,general,ven
larazondechivilcoy,https://www.larazondechivilcoy.com.ar/,general,arg
laregion,https://www.laregion.es/,general,esp
laregion,https://laregion.cr/,general,cri
larepublica,https://www.larepublica.ec/,general,ecu
larepublica,https://larepublica.pe/,general,per
larepublica,https://www.larepublica.co,general,col
larepublica,https://www.larepublica.net/,general,cri
larioja,https://www.larioja.com/,general,esp
las2orillas,https://www.las2orillas.co/,general,col
lasegunda,https://digital.lasegunda.com/,general,chl
lasnoticiasdecojedes,http://lasnoticiasdecojedes.com/,general,ven
lasprovincias,https://www.lasprovincias.es/,general,esp
latarde,https://www.latarde.com.ec/,general,ecu
lateja,https://www.lateja.cr/,general,cri
latercera,https://www.latercera.com/,general,chl
latina,https://www.latina.pe/,general,per
latinol,https://www.latinol.com/,general,pan
latribuna,https://www.latribuna.cl/,general,chl
latribuna,https://www.latribuna.hn/,general,hnd
latribunadealbacete,https://www.latribunadealbacete.es/,general,esp
latribunadecuenca,https://www.latribunadecuenca.es/,general,esp
launion,https://launion.com.ar/,general,arg
lavanguardia,https://www.lavanguardia.com/,general,esp
